user id,test group,converted,total ads,most ads day,most ads hour
906345,psa,False,12,Wednesday,18
901227,psa,False,6,Wednesday,18
903444,psa,False,39,Wednesday,19
918064,psa,False,44,Wednesday,16
911575,psa,False,17,Thursday,11
907086,psa,False,69,Monday,10
907829,psa,False,30,Saturday,11
907727,psa,False,11,Wednesday,19
922409,psa,False,36,Friday,13
923413,psa,False,2,Wednesday,18
919004,psa,False,3,Wednesday,18
922697,psa,False,99,Sunday,16
906013,psa,False,190,Tuesday,20
922981,psa,True,36,Thursday,19
916652,psa,False,51,Thursday,16
901584,psa,False,40,Wednesday,18
901588,psa,False,105,Thursday,16
901688,psa,False,3,Wednesday,18
907563,psa,False,25,Friday,17
912276,psa,False,82,Wednesday,23
901045,psa,False,153,Monday,18
900659,psa,False,82,Monday,19
916604,psa,False,26,Friday,18
910573,psa,False,112,Thursday,18
914481,psa,False,32,Friday,14
900563,psa,False,46,Friday,18
921592,psa,False,29,Monday,17
900017,psa,False,17,Wednesday,21
916823,psa,False,5,Wednesday,18
901812,psa,True,107,Friday,19
905215,psa,False,13,Saturday,11
908340,psa,False,15,Wednesday,18
912081,psa,False,6,Friday,18
920467,psa,False,5,Wednesday,18
900948,psa,False,33,Friday,19
911440,psa,False,8,Wednesday,19
909328,psa,False,22,Sunday,15
922714,psa,False,56,Tuesday,15
910980,psa,False,33,Wednesday,20
920404,psa,False,323,Friday,15
911942,psa,False,10,Thursday,7
904516,psa,False,117,Saturday,15
911620,psa,False,18,Monday,18
917506,psa,False,65,Sunday,18
921075,psa,True,205,Wednesday,22
900311,psa,False,30,Friday,12
910923,psa,False,8,Saturday,18
923008,psa,False,10,Thursday,13
901720,psa,False,55,Saturday,10
909411,psa,False,8,Saturday,18
905208,psa,False,4,Wednesday,18
913722,psa,False,16,Thursday,17
916470,psa,False,39,Wednesday,19
909901,psa,False,44,Friday,9
921086,psa,False,52,Wednesday,14
918463,psa,False,7,Wednesday,19
903042,psa,False,63,Monday,21
902445,psa,False,76,Thursday,18
920535,psa,False,14,Wednesday,18
919193,psa,False,12,Wednesday,19
900423,psa,False,30,Thursday,20
911309,psa,False,52,Sunday,15
907080,psa,False,63,Saturday,11
919388,psa,False,87,Friday,8
909055,psa,False,11,Friday,12
915113,psa,False,25,Wednesday,18
903696,psa,False,19,Friday,11
900265,psa,False,14,Friday,16
903110,psa,False,26,Thursday,21
919377,psa,False,6,Monday,18
915467,psa,False,10,Wednesday,18
913445,psa,False,7,Wednesday,9
911909,psa,False,25,Saturday,10
922721,psa,False,8,Wednesday,19
923357,psa,False,13,Wednesday,18
906844,psa,False,54,Friday,19
903963,psa,False,24,Friday,18
917870,psa,False,15,Friday,0
906318,psa,False,115,Saturday,21
909515,psa,False,241,Thursday,21
914411,psa,False,83,Saturday,7
913865,psa,False,5,Wednesday,19
900561,psa,False,102,Sunday,14
903083,psa,False,10,Wednesday,19
921421,psa,False,10,Thursday,15
908528,psa,False,61,Friday,19
920237,psa,False,1,Wednesday,19
906872,psa,False,53,Thursday,19
910173,psa,False,6,Monday,21
917061,psa,False,20,Thursday,0
922896,psa,False,111,Monday,20
909603,psa,False,18,Wednesday,19
922092,psa,False,73,Friday,19
901790,psa,True,1,Wednesday,19
905100,psa,False,20,Wednesday,19
907629,psa,False,176,Saturday,12
922061,psa,False,3,Wednesday,20
915137,psa,False,172,Wednesday,0
900207,psa,False,1,Wednesday,19
907791,psa,False,41,Monday,20
913161,psa,False,61,Thursday,14
922460,psa,False,1,Wednesday,19
922368,psa,False,43,Wednesday,12
910770,psa,False,2,Wednesday,9
913211,psa,False,19,Monday,17
903373,psa,False,39,Wednesday,15
912612,psa,False,3,Wednesday,19
913422,psa,False,28,Monday,20
908321,psa,False,83,Tuesday,20
901791,psa,False,31,Thursday,13
902719,psa,False,11,Wednesday,19
911189,psa,False,20,Wednesday,19
905719,psa,False,163,Friday,21
915624,psa,False,69,Friday,19
917519,psa,False,174,Saturday,17
903678,psa,False,18,Wednesday,21
913126,psa,False,45,Thursday,18
921938,psa,False,58,Sunday,10
906881,psa,False,36,Wednesday,18
912592,psa,False,51,Wednesday,17
907870,psa,False,3,Wednesday,19
901637,psa,False,28,Thursday,20
921918,psa,False,7,Wednesday,19
919275,psa,False,55,Tuesday,14
905190,psa,False,75,Tuesday,20
908138,psa,False,18,Friday,22
922698,psa,False,18,Saturday,11
911243,psa,False,11,Wednesday,21
905926,psa,False,113,Saturday,19
904415,psa,False,5,Monday,20
904847,psa,False,19,Thursday,20
913844,psa,False,63,Wednesday,20
921931,psa,False,37,Wednesday,21
904562,psa,False,25,Saturday,12
915657,psa,False,89,Sunday,11
911831,psa,False,35,Friday,20
917311,psa,False,34,Tuesday,13
907646,psa,False,17,Friday,19
903229,psa,False,15,Monday,15
912521,psa,False,7,Sunday,19
906761,psa,True,213,Wednesday,19
901824,psa,False,6,Thursday,17
903016,psa,False,13,Saturday,20
900171,psa,False,47,Sunday,12
913169,psa,False,58,Sunday,14
906430,psa,False,112,Friday,9
901290,psa,False,167,Saturday,0
915334,psa,False,12,Wednesday,19
904168,psa,False,11,Wednesday,19
917935,psa,False,7,Wednesday,19
916736,psa,False,58,Wednesday,21
912110,psa,False,13,Saturday,8
905814,psa,False,64,Friday,19
905531,psa,False,39,Thursday,7
914496,psa,False,19,Sunday,19
902524,psa,False,8,Friday,20
915786,psa,False,55,Thursday,22
900905,psa,False,2,Saturday,19
901782,psa,False,11,Wednesday,22
900307,psa,False,20,Wednesday,13
922718,psa,False,18,Thursday,22
923290,psa,False,39,Wednesday,19
914052,psa,False,18,Wednesday,19
905467,psa,False,6,Wednesday,19
920788,psa,False,112,Tuesday,10
921972,psa,False,121,Monday,19
916000,psa,False,12,Sunday,19
905081,psa,False,42,Saturday,19
910929,psa,False,43,Thursday,19
917385,psa,False,1,Wednesday,19
911300,psa,False,7,Tuesday,18
921072,psa,True,156,Monday,20
913201,psa,False,16,Friday,14
907642,psa,False,12,Tuesday,12
921415,psa,False,79,Saturday,18
914702,psa,False,32,Thursday,20
900604,psa,False,38,Sunday,20
907663,psa,False,10,Monday,19
904566,psa,False,20,Wednesday,19
909083,psa,False,19,Wednesday,12
918145,psa,False,8,Tuesday,19
913522,psa,False,24,Thursday,22
911532,psa,False,76,Friday,20
922104,psa,False,3,Wednesday,19
904995,psa,False,64,Tuesday,21
901978,psa,False,44,Wednesday,20
905426,psa,True,48,Saturday,13
922595,psa,False,32,Tuesday,11
920059,psa,False,28,Sunday,10
905888,psa,False,106,Thursday,14
922326,psa,False,12,Wednesday,19
909639,psa,False,170,Wednesday,10
918056,psa,False,36,Thursday,18
921441,psa,False,3,Wednesday,19
907034,psa,False,33,Tuesday,21
916116,psa,False,15,Friday,19
919790,psa,False,118,Saturday,18
922579,psa,False,92,Wednesday,21
908325,psa,False,42,Friday,17
922119,psa,False,6,Saturday,19
907400,psa,False,13,Tuesday,21
901492,psa,False,1,Wednesday,19
904776,psa,False,1,Wednesday,19
915525,psa,False,74,Tuesday,10
904173,psa,False,64,Thursday,22
916553,psa,False,70,Tuesday,20
913750,psa,False,54,Wednesday,19
908603,psa,False,35,Saturday,20
902465,psa,False,13,Friday,13
920099,psa,False,27,Saturday,21
908320,psa,False,10,Thursday,13
918404,psa,False,27,Wednesday,21
907345,psa,False,54,Thursday,15
919840,psa,False,6,Wednesday,20
916067,psa,False,4,Wednesday,21
901127,psa,False,106,Sunday,5
916733,psa,False,24,Friday,18
903169,psa,False,108,Wednesday,19
911211,psa,False,79,Friday,21
913032,psa,False,24,Monday,19
917280,psa,False,107,Saturday,15
911261,psa,False,112,Monday,18
912121,psa,False,24,Sunday,7
919293,psa,False,11,Monday,9
914928,psa,False,52,Friday,21
916372,psa,False,56,Sunday,15
919643,psa,False,16,Thursday,20
921445,psa,False,1,Wednesday,20
912930,psa,False,18,Friday,17
918217,psa,False,60,Wednesday,10
905236,psa,False,67,Sunday,9
904371,psa,False,239,Monday,20
905507,psa,False,19,Monday,19
918137,psa,False,47,Sunday,17
900977,psa,False,5,Wednesday,20
917533,psa,False,32,Wednesday,20
905932,psa,False,12,Wednesday,20
903310,psa,False,2,Wednesday,17
907076,psa,False,81,Wednesday,20
916397,psa,False,15,Wednesday,20
918460,psa,False,22,Monday,21
919403,psa,False,8,Wednesday,20
921802,psa,False,1,Wednesday,20
910710,psa,False,29,Saturday,11
921760,psa,False,18,Tuesday,18
913080,psa,False,44,Friday,21
915539,psa,False,26,Tuesday,13
907531,psa,False,37,Wednesday,20
903996,psa,False,19,Sunday,20
910075,psa,False,4,Thursday,22
913683,psa,False,207,Friday,15
908850,psa,False,189,Thursday,19
919012,psa,False,2,Wednesday,20
907568,psa,False,32,Tuesday,11
913041,psa,False,37,Wednesday,20
908151,psa,False,22,Wednesday,20
903598,psa,False,39,Wednesday,20
917112,psa,False,48,Wednesday,14
911174,psa,False,17,Sunday,20
905855,psa,True,68,Monday,19
905933,psa,False,7,Wednesday,20
912219,psa,False,48,Saturday,13
906947,psa,False,18,Thursday,19
911184,psa,False,117,Thursday,9
901379,psa,False,2,Wednesday,20
916506,psa,False,48,Saturday,19
906704,psa,False,27,Friday,17
921282,psa,False,57,Friday,20
902780,psa,False,56,Thursday,20
914504,psa,False,47,Sunday,6
906090,psa,False,56,Wednesday,21
923356,psa,False,1,Wednesday,20
910557,psa,False,9,Friday,19
912717,psa,False,27,Monday,12
908381,psa,False,99,Friday,5
908398,psa,False,6,Wednesday,20
912541,psa,False,35,Wednesday,20
922600,psa,False,95,Sunday,11
913687,psa,False,46,Saturday,19
902123,psa,False,29,Wednesday,20
922045,psa,False,57,Friday,21
917511,psa,False,140,Thursday,16
911804,psa,False,67,Saturday,21
902114,psa,False,21,Friday,22
919295,psa,False,126,Friday,20
905459,psa,False,44,Saturday,15
917634,psa,False,33,Saturday,12
902045,psa,False,158,Thursday,21
906658,psa,False,12,Saturday,20
903759,psa,False,37,Saturday,10
908625,psa,False,80,Thursday,14
911190,psa,False,12,Wednesday,21
905802,psa,False,10,Monday,20
907975,psa,False,49,Wednesday,20
900114,psa,False,72,Sunday,16
902895,psa,False,23,Wednesday,20
906242,psa,False,40,Sunday,10
905676,psa,False,21,Thursday,20
918736,psa,False,9,Wednesday,20
916991,psa,False,75,Tuesday,13
921955,psa,False,44,Tuesday,17
907762,psa,False,32,Friday,15
921120,psa,False,20,Wednesday,20
911130,psa,False,134,Saturday,7
917105,psa,False,101,Friday,21
908389,psa,False,82,Friday,20
906785,psa,False,63,Saturday,21
907611,psa,False,66,Sunday,21
907224,psa,False,31,Friday,10
907198,psa,False,86,Saturday,17
917633,psa,False,42,Friday,21
907842,psa,False,52,Friday,13
907638,psa,False,2,Wednesday,20
905504,psa,False,10,Wednesday,21
915970,psa,False,74,Sunday,19
913244,psa,False,26,Monday,20
902653,psa,False,60,Monday,20
918734,psa,False,1,Wednesday,20
905856,psa,False,73,Friday,21
907440,psa,False,36,Thursday,10
902239,psa,False,13,Wednesday,18
906940,psa,False,84,Saturday,21
909854,psa,False,19,Wednesday,20
908003,psa,False,43,Saturday,16
918140,psa,True,55,Wednesday,20
921752,psa,True,58,Thursday,12
921488,psa,False,25,Thursday,11
915056,psa,False,14,Wednesday,20
908026,psa,False,67,Saturday,11
905870,psa,False,51,Monday,20
904928,psa,False,56,Saturday,18
919265,psa,False,107,Friday,11
915085,psa,False,73,Monday,20
904571,psa,False,62,Sunday,14
904693,psa,False,35,Tuesday,10
905350,psa,False,44,Thursday,15
911166,psa,False,28,Saturday,21
903181,psa,False,31,Wednesday,14
918389,psa,False,101,Saturday,2
920806,psa,False,22,Thursday,15
922239,psa,False,26,Wednesday,13
919268,psa,False,31,Wednesday,20
900122,psa,False,27,Sunday,12
920816,psa,False,59,Tuesday,13
906629,psa,False,16,Wednesday,22
903279,psa,False,41,Saturday,22
922963,psa,False,27,Thursday,20
923082,psa,False,12,Wednesday,21
900073,psa,False,9,Wednesday,20
901031,psa,False,3,Wednesday,20
919013,psa,False,1,Wednesday,20
905501,psa,False,66,Friday,22
909401,psa,False,67,Wednesday,18
900083,psa,False,54,Tuesday,18
903790,psa,False,43,Saturday,7
905666,psa,False,30,Wednesday,20
906130,psa,False,14,Saturday,16
903364,psa,False,22,Monday,17
915345,psa,False,39,Friday,20
905118,psa,False,38,Thursday,2
915579,psa,False,17,Thursday,20
919023,psa,False,85,Wednesday,12
906885,psa,False,47,Sunday,12
912437,psa,False,4,Wednesday,20
917110,psa,False,155,Saturday,17
914061,psa,False,53,Thursday,14
909121,psa,False,66,Saturday,18
919176,psa,False,59,Saturday,14
910355,psa,False,38,Saturday,19
918175,psa,False,16,Friday,5
908583,psa,False,18,Wednesday,20
903275,psa,False,85,Sunday,17
904031,psa,False,1,Wednesday,20
921673,psa,False,5,Monday,20
914297,psa,False,51,Friday,18
914148,psa,False,24,Friday,3
902893,psa,False,4,Monday,12
904127,psa,False,11,Wednesday,17
912186,psa,False,385,Friday,22
911649,psa,False,51,Wednesday,21
919391,psa,False,2,Wednesday,21
910644,psa,False,1,Wednesday,21
921593,psa,False,98,Friday,21
912517,psa,False,24,Thursday,20
909437,psa,False,5,Wednesday,21
923220,psa,False,44,Saturday,9
907158,psa,False,28,Saturday,17
919561,psa,False,5,Saturday,22
907772,psa,False,10,Tuesday,17
910602,psa,False,3,Wednesday,21
906450,psa,False,41,Friday,20
901739,psa,True,212,Sunday,18
901179,psa,False,36,Monday,12
918997,psa,False,10,Wednesday,21
904028,psa,False,62,Sunday,9
909382,psa,False,26,Sunday,21
912145,psa,False,61,Thursday,2
912156,psa,False,5,Thursday,1
917248,psa,False,14,Thursday,17
906028,psa,False,28,Friday,21
916649,psa,False,37,Sunday,17
922329,psa,False,14,Thursday,18
906740,psa,False,21,Wednesday,21
913348,psa,False,31,Monday,6
901118,psa,False,30,Thursday,21
900193,psa,False,106,Friday,13
920507,psa,False,166,Sunday,12
907115,psa,False,42,Sunday,6
916500,psa,False,23,Saturday,21
912880,psa,False,36,Wednesday,18
900210,psa,False,32,Tuesday,17
913661,psa,False,48,Saturday,15
905982,psa,False,5,Thursday,20
912116,psa,False,32,Sunday,15
901580,psa,False,204,Saturday,19
901307,psa,False,2,Wednesday,21
916781,psa,False,2,Wednesday,21
911762,psa,False,23,Saturday,12
907749,psa,False,19,Sunday,14
920560,psa,False,41,Wednesday,21
914471,psa,False,19,Sunday,12
921974,psa,False,10,Wednesday,21
907341,psa,False,21,Thursday,1
914664,psa,False,54,Thursday,23
907930,psa,False,95,Monday,1
902601,psa,False,85,Thursday,20
904337,psa,False,34,Sunday,21
907022,psa,False,4,Monday,21
905004,psa,False,124,Saturday,15
913365,psa,False,86,Sunday,13
914310,psa,False,39,Tuesday,17
918178,psa,False,17,Wednesday,7
921272,psa,False,17,Wednesday,21
922937,psa,False,54,Friday,15
903176,psa,False,117,Friday,21
903927,psa,False,123,Sunday,14
920425,psa,False,39,Sunday,18
914774,psa,False,30,Friday,10
909704,psa,False,25,Wednesday,21
915943,psa,False,44,Friday,16
902709,psa,False,48,Sunday,12
913398,psa,False,133,Thursday,15
921649,psa,False,10,Sunday,22
909399,psa,True,136,Sunday,16
901800,psa,False,42,Monday,15
916636,psa,False,31,Saturday,10
905458,psa,False,40,Wednesday,10
900368,psa,False,11,Monday,9
913149,psa,False,22,Sunday,17
917791,psa,False,31,Wednesday,13
920704,psa,False,55,Saturday,12
908814,psa,False,17,Tuesday,12
909086,psa,False,38,Wednesday,22
900318,psa,False,37,Thursday,21
918708,psa,False,46,Wednesday,21
910367,psa,False,55,Thursday,21
906469,psa,False,253,Saturday,17
909090,psa,False,29,Saturday,15
900690,psa,False,6,Wednesday,21
916295,psa,False,47,Friday,13
915089,psa,False,15,Wednesday,22
913333,psa,False,4,Wednesday,13
906307,psa,False,54,Sunday,12
910969,psa,False,14,Wednesday,13
907522,psa,False,5,Wednesday,21
916255,psa,False,29,Friday,21
923242,psa,False,11,Wednesday,21
904861,psa,False,27,Sunday,14
916164,psa,False,9,Thursday,13
901487,psa,True,48,Wednesday,21
922735,psa,False,49,Monday,9
919315,psa,False,15,Wednesday,21
907472,psa,False,87,Saturday,2
916387,psa,False,110,Saturday,12
916345,psa,False,75,Saturday,17
916576,psa,False,148,Saturday,23
920139,psa,False,23,Thursday,14
907927,psa,False,18,Friday,19
909182,psa,False,34,Saturday,21
904563,psa,False,62,Wednesday,19
910944,psa,False,69,Saturday,18
904876,psa,False,15,Saturday,18
912144,psa,False,9,Thursday,15
903389,psa,False,15,Sunday,13
904308,psa,False,46,Wednesday,22
921914,psa,False,31,Sunday,0
915449,psa,False,2,Wednesday,22
903160,psa,False,26,Monday,14
909152,psa,False,14,Saturday,9
903048,psa,False,59,Thursday,20
916682,psa,True,186,Thursday,15
910762,psa,False,28,Wednesday,22
913660,psa,False,8,Wednesday,22
913419,psa,False,41,Wednesday,12
904593,psa,False,26,Saturday,17
900202,psa,False,56,Sunday,14
909423,psa,False,70,Sunday,15
905362,psa,False,23,Monday,22
904021,psa,False,17,Monday,20
914382,psa,False,41,Sunday,20
904856,psa,False,6,Sunday,16
913048,psa,False,38,Saturday,16
910330,psa,False,36,Wednesday,19
907120,psa,False,12,Wednesday,22
921435,psa,False,47,Wednesday,19
916160,psa,False,27,Wednesday,22
908287,psa,False,11,Monday,18
905111,psa,False,2,Wednesday,22
915702,psa,False,125,Thursday,23
902258,psa,False,2,Wednesday,22
903491,psa,False,101,Saturday,11
904375,psa,False,2,Thursday,21
911268,psa,False,6,Friday,15
917047,psa,False,69,Wednesday,22
910918,psa,False,12,Thursday,19
908581,psa,False,60,Saturday,12
920170,psa,False,105,Friday,22
916997,psa,False,56,Wednesday,17
923230,psa,False,132,Friday,19
907908,psa,False,5,Tuesday,19
918129,psa,False,12,Saturday,19
900347,psa,False,68,Thursday,22
922970,psa,False,14,Wednesday,22
915565,psa,False,51,Sunday,22
917494,psa,False,6,Wednesday,22
903238,psa,False,14,Wednesday,18
912387,psa,False,38,Wednesday,16
902190,psa,False,10,Thursday,22
914018,psa,False,50,Thursday,22
923253,psa,False,139,Friday,20
908332,psa,False,70,Wednesday,13
910351,psa,False,36,Thursday,0
905799,psa,False,26,Saturday,21
903570,psa,False,70,Saturday,8
923418,psa,False,19,Saturday,20
917064,psa,False,8,Tuesday,22
907480,psa,False,28,Thursday,0
901362,psa,False,30,Wednesday,13
909120,psa,False,8,Thursday,0
900813,psa,False,39,Thursday,0
909168,psa,False,1,Thursday,0
904424,psa,False,55,Friday,11
915541,psa,False,25,Thursday,22
902534,psa,False,22,Thursday,23
903541,psa,False,13,Thursday,18
910209,psa,False,9,Wednesday,21
912841,psa,False,26,Thursday,14
923400,psa,False,26,Friday,22
921489,psa,False,20,Thursday,0
906640,psa,False,35,Saturday,0
908200,psa,False,51,Monday,19
900242,psa,False,9,Thursday,0
905197,psa,False,21,Thursday,12
916632,psa,False,22,Saturday,12
915766,psa,False,12,Saturday,8
913090,psa,False,21,Friday,22
903439,psa,False,8,Thursday,0
900415,psa,False,24,Friday,17
912444,psa,False,23,Friday,0
908877,psa,False,94,Monday,9
920345,psa,False,21,Wednesday,14
900579,psa,False,13,Friday,15
906992,psa,False,9,Thursday,0
905068,psa,False,32,Thursday,0
901153,psa,False,12,Sunday,1
906795,psa,False,36,Thursday,4
903475,psa,False,47,Friday,10
915728,psa,False,148,Thursday,19
903846,psa,False,21,Thursday,17
907499,psa,False,7,Wednesday,12
917875,psa,False,50,Monday,3
916154,psa,False,11,Thursday,23
905686,psa,False,19,Saturday,13
919240,psa,False,49,Thursday,2
902184,psa,False,76,Thursday,21
907942,psa,False,8,Thursday,0
901486,psa,False,18,Sunday,0
916011,psa,False,36,Thursday,3
913043,psa,False,32,Saturday,14
902718,psa,False,172,Thursday,13
908649,psa,False,2,Thursday,1
911875,psa,False,9,Thursday,1
922647,psa,False,15,Friday,1
902383,psa,False,42,Thursday,23
900071,psa,False,51,Friday,7
902517,psa,False,19,Friday,11
908385,psa,False,123,Sunday,18
917653,psa,False,66,Thursday,17
910354,psa,False,70,Sunday,0
904063,psa,False,40,Thursday,20
900317,psa,False,4,Thursday,1
916402,psa,False,15,Thursday,23
902165,psa,False,3,Thursday,1
919815,psa,False,70,Thursday,1
904651,psa,False,35,Thursday,22
917109,psa,False,23,Friday,1
914988,psa,False,61,Thursday,2
920552,psa,False,16,Thursday,6
906165,psa,False,26,Thursday,2
901909,psa,False,5,Thursday,2
902436,psa,False,6,Thursday,19
915422,psa,False,1,Thursday,2
903516,psa,False,129,Friday,4
902543,psa,False,71,Thursday,18
907043,psa,False,238,Sunday,21
901962,psa,False,30,Sunday,1
915261,psa,False,193,Thursday,13
913643,psa,False,3,Thursday,2
920327,psa,False,31,Thursday,23
900482,psa,False,69,Thursday,16
902168,psa,False,19,Thursday,3
902073,psa,False,23,Friday,15
901883,psa,False,30,Thursday,3
905525,psa,False,19,Friday,3
915659,psa,False,39,Thursday,18
902530,psa,False,5,Thursday,3
912289,psa,False,31,Saturday,12
920572,psa,False,5,Thursday,4
910768,psa,False,2,Thursday,5
914515,psa,False,1,Thursday,5
901817,psa,False,7,Thursday,5
921462,psa,False,31,Sunday,17
921713,psa,False,66,Thursday,6
906712,psa,False,54,Friday,19
906475,psa,False,46,Monday,19
903490,psa,False,110,Sunday,9
920511,psa,False,52,Tuesday,20
904998,psa,False,18,Sunday,20
904601,psa,False,50,Saturday,17
900522,psa,False,40,Thursday,3
917650,psa,True,18,Thursday,11
910675,psa,False,54,Saturday,6
921474,psa,False,2,Thursday,6
918397,psa,False,2,Thursday,6
920215,psa,False,27,Thursday,6
913872,psa,False,46,Friday,3
907475,psa,False,100,Sunday,9
914954,psa,False,12,Saturday,20
904339,psa,False,56,Thursday,7
922373,psa,False,73,Saturday,7
921476,psa,False,2,Thursday,6
906371,psa,False,121,Saturday,20
923201,psa,False,29,Saturday,14
917397,psa,False,1,Thursday,7
921675,psa,False,50,Tuesday,9
911259,psa,False,11,Monday,22
905614,psa,True,132,Saturday,7
921352,psa,False,9,Saturday,19
908397,psa,False,14,Thursday,7
922996,psa,False,48,Saturday,17
917944,psa,False,44,Saturday,17
914312,psa,False,11,Thursday,7
910311,psa,False,21,Friday,7
915792,psa,False,372,Sunday,12
913172,psa,False,110,Thursday,7
923401,psa,True,44,Thursday,8
904790,psa,False,32,Tuesday,15
909742,psa,False,26,Thursday,7
918340,psa,False,39,Thursday,21
906451,psa,False,27,Thursday,7
915004,psa,False,6,Thursday,7
917662,psa,False,3,Sunday,6
912248,psa,False,3,Thursday,7
910684,psa,False,22,Saturday,6
907260,psa,False,32,Sunday,16
914779,psa,False,20,Tuesday,11
920451,psa,False,134,Sunday,16
922006,psa,False,75,Saturday,18
920218,psa,False,145,Monday,10
909330,psa,False,29,Friday,7
909641,psa,False,105,Saturday,9
920826,psa,False,17,Sunday,11
913852,psa,False,34,Thursday,7
902851,psa,False,16,Thursday,7
900079,psa,False,12,Thursday,7
912138,psa,False,52,Monday,9
905569,psa,False,43,Thursday,9
922440,psa,False,21,Thursday,7
920541,psa,False,401,Tuesday,11
909317,psa,False,9,Thursday,7
906222,psa,False,42,Wednesday,9
904346,psa,False,20,Thursday,7
921419,psa,False,137,Thursday,15
913390,psa,False,2,Thursday,7
916364,psa,False,40,Sunday,15
912844,psa,False,37,Sunday,9
909656,psa,False,49,Thursday,23
908011,psa,False,11,Thursday,20
900872,psa,False,7,Thursday,8
916803,psa,False,45,Thursday,8
913793,psa,False,9,Wednesday,11
910748,psa,False,47,Tuesday,8
921182,psa,False,1,Thursday,8
918689,psa,False,7,Thursday,8
904653,psa,False,6,Thursday,17
915495,psa,False,24,Thursday,11
905974,psa,False,39,Thursday,22
912931,psa,False,60,Saturday,15
919319,psa,False,27,Wednesday,20
901854,psa,False,65,Sunday,16
919837,psa,False,20,Thursday,11
902072,psa,False,20,Thursday,8
914407,psa,False,3,Monday,18
918853,psa,False,49,Thursday,8
914102,psa,False,11,Thursday,8
922957,psa,False,51,Thursday,8
905815,psa,False,39,Thursday,21
906971,psa,False,5,Monday,8
923273,psa,True,52,Monday,11
920414,psa,False,66,Thursday,15
909940,psa,False,87,Friday,14
912494,psa,False,10,Thursday,8
910363,psa,False,170,Sunday,18
918384,psa,False,99,Friday,10
901412,psa,False,198,Tuesday,15
909341,psa,False,43,Tuesday,8
919311,psa,False,1,Thursday,8
913527,psa,False,26,Thursday,15
915052,psa,False,17,Wednesday,15
918908,psa,False,31,Thursday,9
909947,psa,False,156,Monday,12
904671,psa,False,67,Thursday,18
921346,psa,False,9,Thursday,8
916621,psa,False,9,Thursday,8
921032,psa,False,6,Thursday,8
907087,psa,False,68,Sunday,8
921700,psa,False,1,Thursday,8
916927,psa,False,6,Thursday,8
901039,psa,False,29,Thursday,8
922340,psa,False,61,Friday,10
909162,psa,False,18,Thursday,12
913486,psa,False,70,Sunday,15
923287,psa,False,15,Thursday,14
906360,psa,False,84,Saturday,8
917057,psa,False,31,Friday,12
922560,psa,False,9,Thursday,11
916807,psa,False,181,Friday,11
917635,psa,False,4,Thursday,17
911946,psa,False,11,Thursday,13
915744,psa,False,82,Friday,8
922748,psa,False,12,Thursday,15
904602,psa,False,29,Wednesday,12
916453,psa,False,58,Tuesday,17
902257,psa,False,5,Thursday,8
906553,psa,False,5,Thursday,8
923071,psa,False,3,Thursday,16
908664,psa,False,15,Monday,8
920523,psa,False,51,Friday,17
921982,psa,False,37,Monday,17
920832,psa,False,103,Friday,10
915933,psa,False,17,Friday,17
907238,psa,False,34,Tuesday,18
907922,psa,False,22,Thursday,8
917361,psa,False,11,Monday,15
901963,psa,False,36,Friday,13
921602,psa,False,119,Monday,15
920540,psa,False,41,Thursday,12
906976,psa,False,13,Thursday,8
900928,psa,False,133,Sunday,8
911932,psa,False,5,Wednesday,12
908090,psa,False,11,Thursday,21
913520,psa,False,17,Thursday,12
906966,psa,False,63,Wednesday,14
914116,psa,True,92,Saturday,13
916643,psa,False,29,Friday,12
909925,psa,False,187,Friday,16
918231,psa,False,1,Thursday,8
922106,psa,False,250,Friday,16
908351,psa,False,62,Tuesday,13
920999,psa,False,16,Monday,12
900020,psa,False,18,Thursday,11
907085,psa,False,67,Sunday,14
919525,psa,False,26,Friday,18
908048,psa,False,20,Saturday,9
910743,psa,False,87,Monday,15
911181,psa,False,5,Thursday,9
921444,psa,False,8,Tuesday,9
916697,psa,False,57,Tuesday,13
905582,psa,False,20,Friday,9
908185,psa,False,49,Saturday,16
901828,psa,False,27,Monday,6
920514,psa,False,40,Monday,9
914469,psa,False,29,Thursday,9
911864,psa,False,1,Thursday,9
906402,psa,False,9,Monday,9
914397,psa,False,192,Friday,10
913716,psa,False,98,Friday,20
921180,psa,False,6,Friday,18
913220,psa,False,42,Monday,15
915895,psa,True,259,Thursday,14
919019,psa,False,105,Friday,12
920712,psa,False,8,Thursday,9
923064,psa,False,16,Saturday,21
915923,psa,False,21,Sunday,13
900802,psa,False,7,Friday,8
913443,psa,False,27,Thursday,17
913171,psa,False,9,Thursday,9
908205,psa,False,4,Thursday,19
905407,psa,False,19,Thursday,22
919863,psa,False,98,Saturday,13
919180,psa,False,48,Saturday,13
904880,psa,False,56,Thursday,9
910932,psa,False,25,Monday,11
907818,psa,False,17,Wednesday,17
923420,psa,False,1,Thursday,9
917370,psa,False,15,Tuesday,11
919486,psa,False,9,Thursday,22
922410,psa,False,45,Monday,9
917833,psa,False,11,Thursday,9
915581,psa,False,12,Monday,15
909353,psa,False,2,Thursday,13
918224,psa,False,122,Thursday,8
912890,psa,False,50,Saturday,13
922143,psa,False,9,Saturday,10
923174,psa,False,59,Friday,9
903082,psa,False,27,Friday,11
910973,psa,False,47,Thursday,9
914512,psa,False,1,Thursday,9
922397,psa,False,17,Tuesday,11
